Row.names,seqnames,start,end,width,annotation,geneChr,geneStart,geneEnd,geneLength,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME,ASE1,ASE2,GeneID,Ctrl.bam,V5.bam,difference,FC,L2FC
chrX:47200890-47201424,chrX,47200890,47201424,535,Promoter (1-2kb),23,47202693,47206664,3972,7317,ENST00000490869.1,-1269,ENSG00000130985,UBA1,ubiquitin like modifier activating enzyme 1,,,controlledV5_peak_1066,12,35,23,2.692307692,1.428843299
chr17:16441381-16441848,chr17,16441381,16441848,468,Promoter (<=1kb),17,16441226,16441298,73,692106,ENST00000391079.1,155,ENSG00000277512,SNORD65,"small nucleolar RNA, C/D box 65",,,controlledV5_peak_417,112,302,190,2.672566372,1.418225777
chr14:105978638-105978868,chr14,105978638,105978868,231,"Exon (ENST00000392301.3/ENST00000392301.3, exon 1 of 1)",14,105969729,105972269,2541,8755,ENST00000606026.2,-6369,ENSG00000290844,ADAM6,ADAM metallopeptidase domain 6 (pseudogene),,,controlledV5_peak_326,57,155,98,2.672413793,1.41814341
chr1:155521186-155521375,chr1,155521186,155521375,190,Promoter (<=1kb),1,155335287,155521618,186332,55870,ENST00000677042.1,243,ENSG00000116539,ASH1L,ASH1 like histone lysine methyltransferase,,,controlledV5_peak_85,5,16,11,2.666666667,1.415037499
chr12:49758379-49758588,chr12,49758379,49758588,210,Promoter (<=1kb),12,49758207,49761783,3577,7009,ENST00000547013.1,172,ENSG00000139644,TMBIM6,transmembrane BAX inhibitor motif containing 6,,,controlledV5_peak_234,5,16,11,2.666666667,1.415037499
chr13:45336996-45337378,chr13,45336996,45337378,383,Promoter (<=1kb),13,45337480,45337609,130,677814,ENST00000362607.1,231,ENSG00000199477,SNORA31,"small nucleolar RNA, H/ACA box 31",,,controlledV5_peak_284,17,48,31,2.666666667,1.415037499
chr16:75433285-75433469,chr16,75433285,75433469,185,Promoter (<=1kb),16,75394682,75433461,38780,10428,ENST00000566901.5,0,ENSG00000153774,CFDP1,craniofacial development protein 1,,,controlledV5_peak_397,2,8,6,2.666666667,1.415037499
chr16:84779111-84779492,chr16,84779111,84779492,382,3' UTR,16,84768267,84778987,10721,9100,ENST00000567526.1,10844,ENSG00000103194,USP10,ubiquitin specific peptidase 10,,,controlledV5_peak_401,11,32,21,2.666666667,1.415037499
chr2:37222376-37222562,chr2,37222376,37222562,187,"Exon (ENST00000234170.10/10153, exon 4 of 16)",2,37228608,37231369,2762,10153,ENST00000446769.1,8807,ENSG00000115816,CEBPZ,CCAAT enhancer binding protein zeta,,,controlledV5_peak_562,2,8,6,2.666666667,1.415037499
chr20:56369610-56369806,chr20,56369610,56369806,197,3' UTR,20,56359109,56360712,1604,116151,ENST00000437418.1,10501,ENSG00000124098,FAM210B,family with sequence similarity 210 member B,,,controlledV5_peak_630,5,16,11,2.666666667,1.415037499
chr3:52687260-52687599,chr3,52687260,52687599,340,Promoter (1-2kb),3,52686177,52688190,2014,26354,ENST00000460073.1,1083,ENSG00000163938,GNL3,G protein nucleolar 3,,,controlledV5_peak_727,5,16,11,2.666666667,1.415037499
chr5:149495574-149495850,chr5,149495574,149495850,277,3' UTR,5,149499163,149513120,13958,1452,ENST00000606826.5,17270,ENSG00000113712,CSNK1A1,casein kinase 1 alpha 1,,,controlledV5_peak_821,11,32,21,2.666666667,1.415037499
chr5:173034519-173034733,chr5,173034519,173034733,215,3' UTR,5,173020728,173020928,201,677841,ENST00000391100.1,13791,ENSG00000212402,SNORA74B,"small nucleolar RNA, H/ACA box 74B",,,controlledV5_peak_830,5,16,11,2.666666667,1.415037499
chr6_GL000256v2_alt:2832061-2832254,chr6_GL000256v2_alt,2832061,2832254,194,Promoter (1-2kb),99,2829503,2831028,1526,100532737,ENST00000487541.5,-1033,ENSG00000254870,ATP6V1G2-DDX39B,ATP6V1G2-DDX39B readthrough (NMD candidate),,,controlledV5_peak_907,2,8,6,2.666666667,1.415037499
chr6:89721337-89721601,chr6,89721337,89721601,265,"Intron (ENST00000369393.8/23195, intron 40 of 101)",6,89729707,89733409,3703,23195,ENST00000700653.1,11808,ENSG00000112159,MDN1,midasin AAA ATPase 1,,,controlledV5_peak_883,17,48,31,2.666666667,1.415037499
chr7:100478959-100479149,chr7,100478959,100479149,191,Promoter (<=1kb),7,100473788,100479169,5382,81628,ENST00000493217.1,20,ENSG00000166925,TSC22D4,TSC22 domain family member 4,,,controlledV5_peak_933,2,8,6,2.666666667,1.415037499
chr9:136476354-136476689,chr9,136476354,136476689,336,Promoter (<=1kb),9,136441755,136477081,35327,9919,ENST00000431893.3,392,ENSG00000148396,SEC16A,"SEC16 homolog A, endoplasmic reticulum export factor",,,controlledV5_peak_1031,5,16,11,2.666666667,1.415037499
chr2:84906388-84906581,chr2,84906388,84906581,194,Promoter (<=1kb),2,84870589,84907008,36420,105374836,ENST00000474298.5,427,ENSG00000186854,LOC105374836,uncharacterized LOC105374836,,,controlledV5_peak_580,25,69,44,2.653846154,1.408084739
chr8:101369204-101369398,chr8,101369204,101369398,195,Promoter (<=1kb),8,101368910,101369550,641,83955,ENST00000519039.1,294,ENSG00000228224,NACA4P,"NACA family member 4, pseudogene",,,controlledV5_peak_982,25,69,44,2.653846154,1.408084739
chr3:49022436-49023085,chr3,49022436,49023085,650,Promoter (<=1kb),3,49017613,49022293,4681,55152,ENST00000496568.1,-143,ENSG00000178149,DALRD3,DALR anticodon binding domain containing 3,,,controlledV5_peak_722,19,53,34,2.65,1.40599236
chr17:14705371-14705555,chr17,14705371,14705555,185,"Exon (ENST00000412454.1/ENST00000412454.1, exon 1 of 1)",17,14834557,14900557,66001,107984977,ENST00000660746.1,-129002,ENSG00000238212,LINC02096,long intergenic non-protein coding RNA 2096,,,controlledV5_peak_414,53,143,90,2.648148148,1.404983835
chr3:51993771-51994059,chr3,51993771,51994059,289,Promoter (1-2kb),3,51993750,51995814,2065,6159,ENST00000492277.5,1755,ENSG00000162244,RPL29,ribosomal protein L29,,,controlledV5_peak_725,138,368,230,2.647482014,1.404620883
chr12:49272351-49272669,chr12,49272351,49272669,319,Promoter (2-3kb),12,49269786,49273166,3381,84790,ENST00000548470.1,2565,ENSG00000167553,TUBA1C,tubulin alpha 1c,,,controlledV5_peak_233,66,177,111,2.641791045,1.40151636
chrX:53547726-53548014,chrX,53547726,53548014,289,Promoter (<=1kb),23,53542443,53547809,5367,10075,ENST00000468322.2,0,ENSG00000086758,HUWE1,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1",,,controlledV5_peak_1077,24,66,42,2.64,1.40053793
chr19:8321995-8322418,chr19,8321995,8322418,424,Promoter (<=1kb),19,8321634,8322396,763,6234,ENST00000417088.2,361,ENSG00000233927,RPS28,ribosomal protein S28,,,controlledV5_peak_510,10,29,19,2.636363636,1.398549376
chr4:77048426-77048613,chr4,77048426,77048613,188,"Exon (ENST00000237654.9/10983, exon 7 of 7)",4,77048115,77056049,7935,10983,ENST00000515468.1,7436,ENSG00000118816,CCNI,cyclin I,,,controlledV5_peak_773,21,58,37,2.636363636,1.398549376
chr16:31189698-31190182,chr16,31189698,31190182,485,Promoter (<=1kb),16,31190216,31191605,1390,2521,ENST00000569760.5,-34,ENSG00000089280,FUS,FUS RNA binding protein,,,controlledV5_peak_377,18,50,32,2.631578947,1.395928676
chr1:43171885-43172223,chr1,43171885,43172223,339,Promoter (<=1kb),1,43170944,43172268,1325,10969,ENST00000472982.5,45,ENSG00000117395,EBNA1BP2,EBNA1 binding protein 2,,,controlledV5_peak_31,7,21,14,2.625,1.392317423
chr17:67948078-67948290,chr17,67948078,67948290,213,Promoter (<=1kb),17,67947754,67981762,34009,2186,ENST00000581258.5,324,ENSG00000171634,BPTF,bromodomain PHD finger transcription factor,,,controlledV5_peak_460,7,21,14,2.625,1.392317423
chr6_GL000254v2_alt:2623045-2623568,chr6_GL000254v2_alt,2623045,2623568,524,"Exon (ENST00000434677.1/ENST00000434677.1, exon 1 of 1)",97,2612945,2614849,1905,3107,ENST00000467922.1,-8196,ENSG00000204525,HLA-C,"major histocompatibility complex, class I, C",,,controlledV5_peak_904,47,126,79,2.625,1.392317423
chr3:23920340-23920604,chr3,23920340,23920604,265,Promoter (2-3kb),3,23917705,23919551,1847,6138,ENST00000354811.5,2635,ENSG00000174748,RPL15,ribosomal protein L15,,,controlledV5_peak_710,28,76,48,2.620689655,1.389946518
chr11:7987375-7987572,chr11,7987375,7987572,198,Promoter (<=1kb),11,7987357,7999090,11734,8665,ENST00000677179.1,18,ENSG00000175390,EIF3F,eukaryotic translation initiation factor 3 subunit F,,,controlledV5_peak_168,20,55,35,2.619047619,1.389042291
chr19:11059802-11060177,chr19,11059802,11060177,376,3' UTR,19,11041439,11059845,18407,6597,ENST00000645387.1,18363,ENSG00000127616,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",,,controlledV5_peak_516,12,34,22,2.615384615,1.387023123
chr15:82372498-82372782,chr15,82372498,82372782,285,"Exon (ENST00000418824.3/ENST00000418824.3, exon 1 of 2)",15,82355142,82414738,59597,100134869,ENST00000618775.4,17356,ENSG00000291162,UBE2Q2P2,UBE2Q2 pseudogene 2,,,controlledV5_peak_343,27,73,46,2.607142857,1.382469637
chr13:31161635-31161828,chr13,31161635,31161828,194,Promoter (<=1kb),13,31134973,31161904,26932,10808,ENST00000320027.10,76,ENSG00000120694,HSPH1,heat shock protein family H (Hsp110) member 1,,,controlledV5_peak_282,4,13,9,2.6,1.378511623
chr14:52004366-52004562,chr14,52004366,52004562,197,Promoter (<=1kb),14,52004012,52004692,681,51637,ENST00000553479.1,354,ENSG00000087302,RTRAF,"RNA transcription, translation and transport factor",,,controlledV5_peak_305,4,13,9,2.6,1.378511623
chr19:35013269-35013689,chr19,35013269,35013689,421,Promoter (<=1kb),19,35013607,35014879,1273,57655,ENST00000598362.1,0,ENSG00000089351,GRAMD1A,GRAM domain containing 1A,,,controlledV5_peak_534,4,13,9,2.6,1.378511623
chr2:54629627-54630038,chr2,54629627,54630038,412,"Exon (ENST00000615901.4/6711, exon 14 of 38)",2,54652518,54660290,7773,6711,ENST00000496323.1,-22480,ENSG00000115306,SPTBN1,"spectrin beta, non-erythrocytic 1",,,controlledV5_peak_569,18,49,31,2.578947368,1.366782331
chr6:27807518-27807862,chr6,27807518,27807862,345,Promoter (<=1kb),6,27807479,27807929,451,8340,ENST00000377401.4,67,ENSG00000185130,H2BC13,H2B clustered histone 13,,,controlledV5_peak_860,37,98,61,2.578947368,1.366782331
chr19:14458127-14458381,chr19,14458127,14458381,255,"Exon (ENST00000242783.11/5585, exon 8 of 22)",19,14463543,14467678,4136,5585,ENST00000586900.1,-5162,ENSG00000123143,PKN1,protein kinase N1,,,controlledV5_peak_524,6,18,12,2.571428571,1.362570079
chr5:72107509-72107716,chr5,72107509,72107716,208,Promoter (<=1kb),5,72107486,72195314,87829,4131,ENST00000511641.2,23,ENSG00000131711,MAP1B,microtubule associated protein 1B,,,controlledV5_peak_803,6,18,12,2.571428571,1.362570079
chr7:100091035-100091238,chr7,100091035,100091238,204,Promoter (<=1kb),7,100090437,100091448,1012,10980,ENST00000483891.1,598,ENSG00000168090,COPS6,COP9 signalosome subunit 6,,,controlledV5_peak_931,6,18,12,2.571428571,1.362570079
chr2:58252062-58252455,chr2,58252062,58252455,394,"Exon (ENST00000434851.1/ENST00000434851.1, exon 1 of 1)",2,58159247,58241410,82164,55120,ENST00000402135.8,-10652,ENSG00000115392,FANCL,FA complementation group L,,,controlledV5_peak_570,24,64,40,2.56,1.35614381
chr14:102000957-102001354,chr14,102000957,102001354,398,3' UTR,14,102008249,102017991,9743,1778,ENST00000643764.1,-6895,ENSG00000197102,DYNC1H1,dynein cytoplasmic 1 heavy chain 1,,,controlledV5_peak_321,17,46,29,2.555555556,1.353636955
chr4:113214100-113214377,chr4,113214100,113214377,278,"Exon (ENST00000485827.1/ENST00000485827.1, exon 1 of 1)",4,113240181,113247152,6972,287,ENST00000682198.1,-25804,ENSG00000145362,ANK2,ankyrin 2,,,controlledV5_peak_781,17,46,29,2.555555556,1.353636955
chr1:20655438-20655780,chr1,20655438,20655780,343,Promoter (2-3kb),1,20652634,20653084,451,1650,ENST00000475210.1,-2354,ENSG00000244038,DDOST,dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit,,,controlledV5_peak_13,16,43,27,2.529411765,1.338801913
chr7:44467924-44468260,chr7,44467924,44468260,337,"Exon (ENST00000487895.1/ENST00000487895.1, exon 1 of 1)",7,44392385,44471960,79576,23386,ENST00000472246.5,3700,ENSG00000015676,NUDCD3,NudC domain containing 3,,,controlledV5_peak_922,173,440,267,2.528735632,1.338416218
chrX:108733099-108733294,chrX,108733099,108733294,196,Promoter (2-3kb),23,108736011,108737459,1449,101928358,ENST00000608811.1,-2717,,IRS4-AS1,IRS4 antisense RNA 1,,,controlledV5_peak_1106,39,101,62,2.525,1.336283388
chr1:153662286-153662516,chr1,153662286,153662516,231,Promoter (1-2kb),1,153662065,153664474,2410,3608,ENST00000480213.1,1958,ENSG00000143621,ILF2,interleukin enhancer binding factor 2,,,controlledV5_peak_77,20,53,33,2.523809524,1.335603032
chr5:154799589-154800020,chr5,154799589,154800020,432,Promoter (2-3kb),5,154797419,154817519,20101,23367,ENST00000688232.1,2170,ENSG00000155506,LARP1,"La ribonucleoprotein 1, translational regulator",,,controlledV5_peak_824,20,53,33,2.523809524,1.335603032
chr5:56504793-56505066,chr5,56504793,56505066,274,"Exon (ENST00000450941.1/ENST00000450941.1, exon 1 of 1)",5,56453931,56481946,28016,102467147,ENST00000511661.3,-22847,ENSG00000248727,LINC01948,long intergenic non-protein coding RNA 1948,,,controlledV5_peak_799,113,287,174,2.51754386,1.332016913
chr11:66287845-66288148,chr11,66287845,66288148,304,Promoter (<=1kb),11,66285461,66289007,3547,10897,ENST00000431556.6,859,ENSG00000174851,YIF1A,"Yip1 interacting factor homolog A, membrane trafficking protein",,,controlledV5_peak_192,5,15,10,2.5,1.321928095
chr12:115968939-115969147,chr12,115968939,115969147,209,Promoter (1-2kb),12,115958600,115967158,8559,23389,ENST00000648762.1,-1781,ENSG00000123066,MED13L,mediator complex subunit 13L,,,controlledV5_peak_262,3,10,7,2.5,1.321928095
chr14:68892051-68892239,chr14,68892051,68892239,189,Promoter (1-2kb),14,68874132,68893775,19644,87,ENST00000684287.1,1536,ENSG00000072110,ACTN1,actinin alpha 1,,,controlledV5_peak_311,3,10,7,2.5,1.321928095
chr17:75778285-75778519,chr17,75778285,75778519,235,Promoter (<=1kb),17,75778567,75779286,720,3021,ENST00000587560.5,767,ENSG00000132475,H3-3B,H3.3 histone B,,,controlledV5_peak_462,23,60,37,2.5,1.321928095
chr17:81859180-81859365,chr17,81859180,81859365,186,Promoter (<=1kb),17,81843176,81859718,16543,5034,ENST00000680719.1,353,ENSG00000185624,P4HB,prolyl 4-hydroxylase subunit beta,,,controlledV5_peak_473,11,30,19,2.5,1.321928095
chr18:28013681-28013911,chr18,28013681,28013911,231,Promoter (<=1kb),18,27962655,28013812,51158,1000,ENST00000676041.1,0,ENSG00000170558,CDH2,cadherin 2,,,controlledV5_peak_479,3,10,7,2.5,1.321928095
chr18:7023166-7023368,chr18,7023166,7023368,203,"Exon (ENST00000389658.4/284217, exon 19 of 63)",18,7038572,7040237,1666,284217,ENST00000585178.1,16869,ENSG00000101680,LAMA1,laminin subunit alpha 1,,,controlledV5_peak_477,3,10,7,2.5,1.321928095
chr2:44065741-44065975,chr2,44065741,44065975,235,"Exon (ENST00000403786.1/ENST00000403786.1, exon 1 of 1)",2,43942705,43996226,53522,10128,ENST00000682104.1,-69515,ENSG00000138095,LRPPRC,leucine rich pentatricopeptide repeat containing,,,controlledV5_peak_565,5,15,10,2.5,1.321928095
chr20:35556035-35556231,chr20,35556035,35556231,197,Promoter (<=1kb),20,35556043,35557455,1413,51614,ENST00000442139.5,0,ENSG00000125991,ERGIC3,ERGIC and golgi 3,,,controlledV5_peak_620,5,15,10,2.5,1.321928095
chr8:47877722-47877922,chr8,47877722,47877922,201,"Exon (ENST00000314191.7/5591, exon 40 of 86)",8,47881081,47882977,1897,5591,ENST00000697611.1,5055,ENSG00000253729,PRKDC,"protein kinase, DNA-activated, catalytic subunit",,,controlledV5_peak_970,3,10,7,2.5,1.321928095
chrX:150768869-150769059,chrX,150768869,150769059,191,3' UTR,23,150735399,150751289,15891,8776,ENST00000370387.2,33470,ENSG00000063601,MTMR1,myotubularin related protein 1,,,controlledV5_peak_1124,5,15,10,2.5,1.321928095
chrX:78131040-78131347,chrX,78131040,78131347,308,3' UTR,23,78124944,78126267,1324,5230,ENST00000476531.1,6096,ENSG00000102144,PGK1,phosphoglycerate kinase 1,,,controlledV5_peak_1096,7,20,13,2.5,1.321928095
chr1:149811917-149812321,chr1,149811917,149812321,405,Promoter (<=1kb),1,149805260,149812057,6798,440689,ENST00000620458.1,0,ENSG00000203814,H2BC18,H2B clustered histone 18,,,controlledV5_peak_63,185,464,279,2.494623656,1.318822184
chr9:92210603-92210798,chr9,92210603,92210798,196,3' UTR,9,92205356,92210158,4803,112268048,ENST00000457003.1,5247,,LOC112268048,uncharacterized LOC112268048,,,controlledV5_peak_1010,26,67,41,2.481481481,1.311201688
chr11:57576478-57576679,chr11,57576478,57576679,202,"Exon (ENST00000483219.1/ENST00000483219.1, exon 1 of 1)",11,57551656,57568284,16629,9246,ENST00000340573.8,-8194,ENSG00000156587,UBE2L6,ubiquitin conjugating enzyme E2 L6,,,controlledV5_peak_184,39,99,60,2.475,1.307428525
chrX:112775931-112776971,chrX,112775931,112776971,1041,3' UTR,23,112780718,112780788,71,100423009,ENST00000582643.1,3817,ENSG00000283775,MIR4329,microRNA 4329,,,controlledV5_peak_1109,103,257,154,2.471153846,1.305184831
chrX:25645755-25645965,chrX,25645755,25645965,211,"Exon (ENST00000496795.1/ENST00000496795.1, exon 1 of 1)",23,25878339,25893544,15206,107985707,ENST00000423914.1,-232374,,LOC107985707,uncharacterized LOC107985707,,,controlledV5_peak_1060,31,79,48,2.46875,1.303780748
chr12:3211730-3211937,chr12,3211730,3211937,208,"Exon (ENST00000495392.1/ENST00000495392.1, exon 1 of 1)",12,3215251,3281281,66031,10867,ENST00000431374.6,-3314,ENSG00000011105,TSPAN9,tetraspanin 9,,,controlledV5_peak_214,94,234,140,2.463157895,1.300509111
chr15:35237419-35237624,chr15,35237419,35237624,206,Promoter (<=1kb),15,35237326,35238062,737,723972,ENST00000559548.2,93,ENSG00000259516,ANP32AP1,acidic nuclear phosphoprotein 32 family member A pseudogene 1,,,controlledV5_peak_331,12,32,20,2.461538462,1.299560282
chr17:40400267-40400678,chr17,40400267,40400678,412,Promoter (1-2kb),17,40396383,40399261,2879,7153,ENST00000577706.1,-1006,ENSG00000131747,TOP2A,DNA topoisomerase II alpha,,,controlledV5_peak_431,19,49,30,2.45,1.292781749
chr14:20476489-20476772,chr14,20476489,20476772,284,3' UTR,14,20471779,20477030,5252,4860,ENST00000697615.1,4710,ENSG00000198805,PNP,purine nucleoside phosphorylase,,,controlledV5_peak_299,8,22,14,2.444444444,1.289506617
chr16:68122107-68122373,chr16,68122107,68122373,267,Promoter (<=1kb),16,68123030,68138784,15755,4775,ENST00000565750.2,-657,ENSG00000072736,NFATC3,nuclear factor of activated T cells 3,,,controlledV5_peak_391,8,22,14,2.444444444,1.289506617
chr2:74214133-74214392,chr2,74214133,74214392,260,Promoter (2-3kb),2,74212075,74215282,3208,10797,ENST00000678633.1,2058,ENSG00000065911,MTHFD2,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase",,,controlledV5_peak_576,26,66,40,2.444444444,1.289506617
chr22:36302565-36302760,chr22,36302565,36302760,196,Promoter (<=1kb),22,36300910,36301714,805,4627,ENST00000495928.1,-851,ENSG00000100345,MYH9,myosin heavy chain 9,,,controlledV5_peak_675,8,22,14,2.444444444,1.289506617
chr19:3984135-3984351,chr19,3984135,3984351,217,Promoter (<=1kb),19,3983254,3985112,1859,1938,ENST00000600720.1,761,ENSG00000167658,EEF2,eukaryotic translation elongation factor 2,,,controlledV5_peak_503,113,278,165,2.438596491,1.286051059
chr3:25618508-25618802,chr3,25618508,25618802,295,Promoter (<=1kb),3,25597984,25618849,20866,7155,ENST00000413971.5,47,ENSG00000077097,TOP2B,DNA topoisomerase II beta,,,controlledV5_peak_711,6,17,11,2.428571429,1.280107919
chr7:112462107-112462379,chr7,112462107,112462379,273,Promoter (<=1kb),7,112461332,112472244,10913,3475,ENST00000421296.1,775,ENSG00000006652,IFRD1,interferon related developmental regulator 1,,,controlledV5_peak_940,6,17,11,2.428571429,1.280107919
chr9:12972997-12973413,chr9,12972997,12973413,417,"Exon (ENST00000449329.2/ENST00000449329.2, exon 1 of 1)",9,13105706,13120650,14945,8777,ENST00000381017.6,147237,ENSG00000107186,MPDZ,multiple PDZ domain crumbs cell polarity complex component,,,controlledV5_peak_989,27,68,41,2.428571429,1.280107919
